Fecha,Nombre Equipo,co,co2,pm10,pm2_5,pm5,Humedad Relativa,Temperatura
08/23/2023 07:12:00 AM,AirQualityUnit01,8,519,58,37,20,72.5,10.3
08/23/2023 07:15:00 AM,AirQualityUnit01,9,523,53,37,22,72.3,10.3
08/23/2023 07:17:00 AM,AirQualityUnit01,10,522,52,38,22,72.1,10.4
08/23/2023 07:21:00 AM,AirQualityUnit01,12,520,51,35,20,72,10.5
08/23/2023 07:23:00 AM,AirQualityUnit01,13,507,56,39,19,72,10.5
08/23/2023 07:25:00 AM,AirQualityUnit01,14,507,56,39,19,71.8,10.6
08/23/2023 07:27:00 AM,AirQualityUnit01,15,503,52,39,23,71.7,10.7
08/23/2023 07:29:00 AM,AirQualityUnit01,16,508,57,40,22,71.6,10.8
08/23/2023 07:31:00 AM,AirQualityUnit01,17,517,57,40,22,71.4,10.8
08/23/2023 07:33:00 AM,AirQualityUnit01,18,513,55,39,22,71.3,10.9
08/23/2023 07:35:00 AM,AirQualityUnit01,19,512,55,39,22,71.2,10.9
08/23/2023 07:37:00 AM,AirQualityUnit01,20,503,54,40,22,71.3,11
08/23/2023 07:40:00 AM,AirQualityUnit01,21,493,54,39,23,71.4,11.1
08/23/2023 07:42:00 AM,AirQualityUnit01,22,499,54,39,23,0,0
08/23/2023 07:44:00 AM,AirQualityUnit01,23,496,57,40,24,71.1,11.3
08/23/2023 07:46:00 AM,AirQualityUnit01,24,502,49,37,21,0,0
08/23/2023 07:50:00 AM,AirQualityUnit01,26,497,46,37,20,70.6,11.6
08/23/2023 07:52:00 AM,AirQualityUnit01,27,509,49,33,18,70.2,11.8
08/23/2023 07:54:00 AM,AirQualityUnit01,28,503,49,33,18,0,0
08/23/2023 07:56:00 AM,AirQualityUnit01,29,501,48,33,17,69.5,12
08/23/2023 07:58:00 AM,AirQualityUnit01,30,490,51,38,20,69.1,12
08/23/2023 08:03:00 AM,AirQualityUnit01,1,492,45,33,19,0,0
08/23/2023 08:09:00 AM,AirQualityUnit01,4,496,53,38,22,68.2,12.6
08/23/2023 08:11:00 AM,AirQualityUnit01,5,495,44,36,22,68.1,12.8
08/23/2023 08:15:00 AM,AirQualityUnit01,7,494,105,91,63,0,0
08/23/2023 08:17:00 AM,AirQualityUnit01,8,501,105,91,63,67.1,13.2
08/23/2023 08:19:00 AM,AirQualityUnit01,9,500,45,35,20,66.6,13.4
08/23/2023 08:21:00 AM,AirQualityUnit01,10,504,50,38,19,66.1,13.5
08/23/2023 08:23:00 AM,AirQualityUnit01,11,497,45,33,20,65.7,13.6
08/23/2023 08:25:00 AM,AirQualityUnit01,12,501,53,38,22,0,0
08/23/2023 08:27:00 AM,AirQualityUnit01,13,502,46,36,20,65,13.5
08/23/2023 08:30:00 AM,AirQualityUnit01,14,507,45,38,20,0,0
08/23/2023 08:34:00 AM,AirQualityUnit01,16,495,41,36,21,65.2,13.8
08/23/2023 08:36:00 AM,AirQualityUnit01,17,497,57,38,23,65.2,13.9
08/23/2023 08:38:00 AM,AirQualityUnit01,18,500,41,32,19,65.1,14
08/23/2023 08:42:00 AM,AirQualityUnit01,20,483,49,37,21,64,14.2
08/23/2023 08:44:00 AM,AirQualityUnit01,21,467,49,39,22,0,0
08/23/2023 08:46:00 AM,AirQualityUnit01,22,472,47,36,21,63.8,14.3
08/23/2023 08:48:00 AM,AirQualityUnit01,23,469,48,35,22,63.9,14.4
08/23/2023 08:50:00 AM,AirQualityUnit01,24,487,45,35,22,63.8,14.6
08/23/2023 08:52:00 AM,AirQualityUnit01,25,465,44,35,21,63.7,14.8
08/23/2023 08:55:00 AM,AirQualityUnit01,26,485,45,32,20,63.4,14.9
08/23/2023 08:57:00 AM,AirQualityUnit01,27,483,49,33,20,63.1,15
08/23/2023 08:59:00 AM,AirQualityUnit01,28,486,50,38,22,62.8,15.2
08/23/2023 09:01:00 AM,AirQualityUnit01,29,477,51,40,23,62.6,15.4
08/23/2023 09:03:00 AM,AirQualityUnit01,30,478,44,34,21,62.3,15.5
08/23/2023 09:07:00 AM,AirQualityUnit01,1,477,48,37,22,60.6,15.7
08/23/2023 09:10:00 AM,AirQualityUnit01,2,485,46,35,21,60.7,15.8
08/23/2023 09:14:00 AM,AirQualityUnit01,4,486,45,32,20,60.8,16.3
08/23/2023 09:18:00 AM,AirQualityUnit01,6,486,37,33,20,0,0
08/23/2023 09:20:00 AM,AirQualityUnit01,7,478,45,33,20,59.1,17
08/23/2023 09:22:00 AM,AirQualityUnit01,8,478,42,36,22,58.7,17.2
08/23/2023 09:24:00 AM,AirQualityUnit01,9,468,32,23,15,58.1,17.4
08/23/2023 09:28:00 AM,AirQualityUnit01,11,458,43,32,17,55.7,17.9
08/23/2023 09:36:00 AM,AirQualityUnit01,15,448,31,22,10,53.3,18.8
08/23/2023 09:41:00 AM,AirQualityUnit01,17,444,22,20,11,52,19.2
08/23/2023 09:43:00 AM,AirQualityUnit01,18,438,22,20,11,51.7,19.3
08/23/2023 09:49:00 AM,AirQualityUnit01,21,439,22,18,11,50.9,20
08/23/2023 09:51:00 AM,AirQualityUnit01,22,420,24,21,12,44.6,20.2
08/23/2023 09:53:00 AM,AirQualityUnit01,23,438,28,22,13,45.1,20.3
08/23/2023 09:57:00 AM,AirQualityUnit01,25,442,23,20,11,47.5,20.6
08/23/2023 09:59:00 AM,AirQualityUnit01,26,437,21,18,10,48.1,20.8
08/23/2023 10:03:00 AM,AirQualityUnit01,28,417,18,13,8,45.5,21.1
08/23/2023 10:05:00 AM,AirQualityUnit01,29,425,14,12,7,43.3,21.2
08/23/2023 10:07:00 AM,AirQualityUnit01,30,412,14,12,7,42.6,21.1
08/23/2023 10:16:00 AM,AirQualityUnit01,3,407,12,12,7,39.1,21.3
08/23/2023 10:22:00 AM,AirQualityUnit01,6,401,11,11,5,43.8,21.6
08/23/2023 10:24:00 AM,AirQualityUnit01,7,402,9,9,7,44.3,21.6
08/23/2023 10:28:00 AM,AirQualityUnit01,9,412,8,8,5,42.9,21.5
08/23/2023 10:32:00 AM,AirQualityUnit01,11,419,7,7,5,38.4,21.6
08/23/2023 10:41:00 AM,AirQualityUnit01,15,421,13,11,7,0,0
08/23/2023 10:45:00 AM,AirQualityUnit01,17,402,10,8,4,39.6,21.6
08/23/2023 10:47:00 AM,AirQualityUnit01,18,405,10,8,4,40.9,21.8
08/23/2023 10:51:00 AM,AirQualityUnit01,20,407,6,6,3,0,0
08/23/2023 10:53:00 AM,AirQualityUnit01,21,403,6,6,3,41.4,22.2
08/23/2023 10:55:00 AM,AirQualityUnit01,22,402,6,6,3,41.7,22.3
08/23/2023 10:59:00 AM,AirQualityUnit01,24,406,6,6,3,40.1,22.2
08/23/2023 11:01:00 AM,AirQualityUnit01,25,406,6,6,3,39.5,22.2
08/23/2023 11:05:00 AM,AirQualityUnit01,27,402,6,6,3,39.8,22.3
08/23/2023 11:10:00 AM,AirQualityUnit01,29,405,6,6,3,37.9,22.3
08/23/2023 11:12:00 AM,AirQualityUnit01,30,403,6,6,3,35.7,22.4
08/23/2023 11:16:00 AM,AirQualityUnit01,1,403,6,6,4,0,0
08/23/2023 11:18:00 AM,AirQualityUnit01,2,402,6,6,3,36.5,22.3
08/23/2023 11:22:00 AM,AirQualityUnit01,4,403,3,3,2,35.4,22.2
08/23/2023 11:24:00 AM,AirQualityUnit01,5,403,4,4,3,34.4,22.1
08/23/2023 11:26:00 AM,AirQualityUnit01,6,404,4,4,2,34.6,22
08/23/2023 11:35:00 AM,AirQualityUnit01,10,405,8,6,3,36.5,22.2
08/23/2023 11:39:00 AM,AirQualityUnit01,12,404,5,4,2,37.8,22.7
08/23/2023 11:43:00 AM,AirQualityUnit01,14,404,4,4,2,36.9,23.2
08/23/2023 11:47:00 AM,AirQualityUnit01,16,408,7,6,3,35.5,23.5
08/23/2023 11:51:00 AM,AirQualityUnit01,18,401,2,2,1,33.8,23.8
08/23/2023 11:55:00 AM,AirQualityUnit01,20,402,17,14,10,34.2,23.9
08/23/2023 12:07:00 PM,AirQualityUnit01,26,404,5,5,3,33.2,24.7
08/23/2023 12:10:00 PM,AirQualityUnit01,27,400,5,5,3,32.6,24.8
08/23/2023 12:11:00 PM,AirQualityUnit01,28,402,5,5,3,32.5,24.8
08/23/2023 12:20:00 PM,AirQualityUnit01,1,403,5,4,3,32.3,25.1
08/23/2023 12:24:00 PM,AirQualityUnit01,3,405,4,4,3,31.3,25.1
08/23/2023 12:26:00 PM,AirQualityUnit01,4,400,6,6,3,30.9,25.1
08/23/2023 12:28:00 PM,AirQualityUnit01,5,402,5,5,4,31,25.2
08/23/2023 12:30:00 PM,AirQualityUnit01,6,403,4,4,2,31,25.1
08/23/2023 12:36:00 PM,AirQualityUnit01,9,409,4,4,2,31.3,25.4
08/23/2023 12:40:00 PM,AirQualityUnit01,11,405,4,4,2,31.8,25.7
08/23/2023 12:45:00 PM,AirQualityUnit01,13,404,4,4,2,31.3,25.8
08/23/2023 12:53:00 PM,AirQualityUnit01,17,403,4,4,2,30.9,26
08/23/2023 12:57:00 PM,AirQualityUnit01,19,403,4,4,2,26.1,25.7
08/23/2023 01:03:00 PM,AirQualityUnit01,22,401,4,4,2,26,25.6
08/23/2023 01:05:00 PM,AirQualityUnit01,23,403,4,4,2,25.9,25.5
08/23/2023 01:12:00 PM,AirQualityUnit01,26,402,3,3,2,30.1,25.8
08/23/2023 01:14:00 PM,AirQualityUnit01,27,402,3,3,2,30.3,25.9
08/23/2023 01:20:00 PM,AirQualityUnit01,30,402,5,4,2,27.1,26.4
08/23/2023 01:30:00 PM,AirQualityUnit01,4,402,5,3,2,28.4,26.5
08/23/2023 01:34:00 PM,AirQualityUnit01,6,401,3,2,2,28.4,26.5
08/23/2023 01:39:00 PM,AirQualityUnit01,8,403,4,4,1,27.7,26.7
08/23/2023 01:43:00 PM,AirQualityUnit01,10,404,3,3,1,26,26.5
08/23/2023 01:49:00 PM,AirQualityUnit01,13,400,2,2,1,25,26.3
08/23/2023 01:57:00 PM,AirQualityUnit01,17,400,4,4,2,28.6,26.1
08/23/2023 02:07:00 PM,AirQualityUnit01,22,403,3,2,1,28.5,25.9
08/23/2023 02:09:00 PM,AirQualityUnit01,23,402,4,4,2,28.5,25.9
08/23/2023 02:11:00 PM,AirQualityUnit01,24,401,3,3,2,28.7,26
08/23/2023 02:16:00 PM,AirQualityUnit01,26,403,3,3,2,29,25.9
08/23/2023 02:18:00 PM,AirQualityUnit01,27,404,3,3,2,28.7,25.9
08/23/2023 02:20:00 PM,AirQualityUnit01,28,402,3,3,2,28.6,25.8
08/23/2023 02:22:00 PM,AirQualityUnit01,29,404,3,3,2,28.7,25.7
08/23/2023 02:28:00 PM,AirQualityUnit01,1,403,4,4,1,29.7,25.9
08/23/2023 02:34:00 PM,AirQualityUnit01,4,402,4,4,2,29,25.6
08/23/2023 02:36:00 PM,AirQualityUnit01,5,400,4,4,2,29,25.5
08/23/2023 02:38:00 PM,AirQualityUnit01,6,404,3,2,1,28.8,25.3
08/23/2023 02:51:00 PM,AirQualityUnit01,12,404,3,2,1,28.8,25.4
08/23/2023 02:53:00 PM,AirQualityUnit01,13,404,3,2,1,28.9,25.5
08/23/2023 02:55:00 PM,AirQualityUnit01,14,405,3,2,1,28.8,25.5
08/23/2023 02:57:00 PM,AirQualityUnit01,15,403,3,2,1,28.6,25.6
08/23/2023 02:59:00 PM,AirQualityUnit01,16,404,3,2,1,28.5,25.6
08/23/2023 03:01:00 PM,AirQualityUnit01,17,400,3,2,1,28.9,25.6
08/23/2023 03:03:00 PM,AirQualityUnit01,18,401,3,2,1,28.8,25.7
08/23/2023 03:05:00 PM,AirQualityUnit01,19,403,3,2,1,27.8,25.7
08/23/2023 03:13:00 PM,AirQualityUnit01,23,402,3,2,1,28.5,25.8
08/23/2023 03:20:00 PM,AirQualityUnit01,26,403,4,4,3,28.1,26
08/23/2023 03:24:00 PM,AirQualityUnit01,28,401,4,4,3,28.8,25.7
08/23/2023 03:28:00 PM,AirQualityUnit01,30,404,8,8,5,29.3,25
08/23/2023 03:32:00 PM,AirQualityUnit01,1,404,7,7,4,29.8,24.6
08/23/2023 03:38:00 PM,AirQualityUnit01,4,402,7,7,4,30,24.4
08/23/2023 03:40:00 PM,AirQualityUnit01,5,401,7,7,4,30.2,24.3
08/23/2023 03:46:00 PM,AirQualityUnit01,8,400,7,7,4,30.2,24
08/23/2023 03:48:00 PM,AirQualityUnit01,9,401,7,7,4,30.2,24
08/23/2023 03:51:00 PM,AirQualityUnit01,10,400,7,7,4,30.2,24
08/23/2023 03:53:00 PM,AirQualityUnit01,11,401,7,7,4,30.3,24
08/23/2023 04:03:00 PM,AirQualityUnit01,16,401,7,7,4,30.6,24.3
08/23/2023 04:07:00 PM,AirQualityUnit01,18,402,7,7,4,30.6,24.2
08/23/2023 04:13:00 PM,AirQualityUnit01,21,400,7,7,4,30.5,24.1
08/23/2023 04:18:00 PM,AirQualityUnit01,23,403,7,7,4,30.7,24
08/23/2023 04:20:00 PM,AirQualityUnit01,24,403,7,7,4,30.8,24.1
08/23/2023 04:22:00 PM,AirQualityUnit01,25,402,7,7,4,30.8,24.3
08/23/2023 04:24:00 PM,AirQualityUnit01,26,402,7,7,4,30.8,24.4
08/23/2023 04:28:00 PM,AirQualityUnit01,28,404,13,10,6,31.1,24.2
08/23/2023 04:30:00 PM,AirQualityUnit01,29,403,13,10,6,31.2,24.1
08/23/2023 04:32:00 PM,AirQualityUnit01,30,402,6,4,3,31.2,24.1
08/23/2023 04:40:00 PM,AirQualityUnit01,3,400,3,3,2,31.4,24.4
08/23/2023 04:43:00 PM,AirQualityUnit01,4,404,4,3,2,31.3,24.4
08/23/2023 04:45:00 PM,AirQualityUnit01,5,400,6,4,2,31.2,24.3
08/23/2023 04:47:00 PM,AirQualityUnit01,6,403,6,6,3,31.3,24.1
08/23/2023 04:49:00 PM,AirQualityUnit01,7,401,6,5,2,31.3,23.9
08/23/2023 04:51:00 PM,AirQualityUnit01,8,402,6,6,5,31.5,23.7
08/23/2023 04:53:00 PM,AirQualityUnit01,9,400,6,6,4,31.8,23.4
08/23/2023 04:55:00 PM,AirQualityUnit01,10,404,8,8,4,32.3,23.2
08/23/2023 04:59:00 PM,AirQualityUnit01,12,405,8,6,4,32.8,22.7
08/23/2023 05:05:00 PM,AirQualityUnit01,15,403,6,6,2,33.7,22
08/23/2023 05:09:00 PM,AirQualityUnit01,17,407,13,6,2,34.3,21.7
08/23/2023 05:14:00 PM,AirQualityUnit01,19,407,8,5,4,34.8,21.4
08/23/2023 05:18:00 PM,AirQualityUnit01,21,405,6,5,2,35.2,21.2
08/23/2023 05:22:00 PM,AirQualityUnit01,23,418,17,9,6,35.6,20.9
08/23/2023 05:24:00 PM,AirQualityUnit01,24,422,16,15,10,35.8,20.8
08/23/2023 05:26:00 PM,AirQualityUnit01,25,413,3,3,2,36,20.7
08/23/2023 05:30:00 PM,AirQualityUnit01,27,414,15,10,7,36.3,20.5
08/23/2023 05:32:00 PM,AirQualityUnit01,28,423,7,5,3,0,0
08/23/2023 05:34:00 PM,AirQualityUnit01,29,418,7,5,3,36.7,20.3
08/23/2023 05:41:00 PM,AirQualityUnit01,1,424,11,10,7,37.9,20.1
08/23/2023 05:49:00 PM,AirQualityUnit01,5,417,11,9,5,38.4,19.8
08/23/2023 05:51:00 PM,AirQualityUnit01,6,408,9,8,6,38.6,19.7
08/23/2023 06:03:00 PM,AirQualityUnit01,12,409,8,8,5,39.3,19.4
08/23/2023 06:07:00 PM,AirQualityUnit01,14,422,19,12,7,39.3,19.3
08/23/2023 06:09:00 PM,AirQualityUnit01,15,421,18,17,10,39.3,19.2
08/23/2023 06:12:00 PM,AirQualityUnit01,16,432,7,7,5,39.3,19.2
08/23/2023 06:16:00 PM,AirQualityUnit01,18,428,12,11,4,39.6,19
08/23/2023 06:18:00 PM,AirQualityUnit01,19,431,8,8,5,0,0
08/23/2023 06:20:00 PM,AirQualityUnit01,20,412,34,29,19,39.8,18.8
08/23/2023 06:22:00 PM,AirQualityUnit01,21,413,15,12,8,40,18.8
08/23/2023 06:24:00 PM,AirQualityUnit01,22,421,9,7,5,40.1,18.7
08/23/2023 06:26:00 PM,AirQualityUnit01,23,424,9,7,5,0,0
08/23/2023 06:32:00 PM,AirQualityUnit01,26,424,17,9,5,40.6,18.6
08/23/2023 06:37:00 PM,AirQualityUnit01,28,422,17,9,5,0,0
08/23/2023 06:45:00 PM,AirQualityUnit01,1,412,9,9,5,40.9,18.5
08/23/2023 06:47:00 PM,AirQualityUnit01,2,415,9,9,5,40.9,18.4
08/23/2023 06:49:00 PM,AirQualityUnit01,3,427,9,9,5,40.9,18.4
08/23/2023 06:55:00 PM,AirQualityUnit01,6,411,9,9,6,0,0
08/23/2023 06:57:00 PM,AirQualityUnit01,7,409,9,9,6,41.6,18.2
08/23/2023 07:01:00 PM,AirQualityUnit01,9,408,8,8,4,41.9,18.1
08/23/2023 07:10:00 PM,AirQualityUnit01,13,434,14,14,10,42.5,17.9
08/23/2023 07:14:00 PM,AirQualityUnit01,15,421,22,15,11,42.8,17.8
08/23/2023 07:16:00 PM,AirQualityUnit01,16,419,22,15,11,43.1,17.8
08/23/2023 07:22:00 PM,AirQualityUnit01,19,429,10,8,5,43.2,17.6
08/23/2023 07:24:00 PM,AirQualityUnit01,20,429,10,8,5,43.4,17.6
08/23/2023 07:26:00 PM,AirQualityUnit01,21,429,10,8,5,43.5,17.5
08/23/2023 07:28:00 PM,AirQualityUnit01,22,438,10,8,5,43.6,17.5
08/23/2023 07:32:00 PM,AirQualityUnit01,24,431,10,8,5,43.8,17.4
08/23/2023 07:34:00 PM,AirQualityUnit01,25,430,10,8,5,0,0
08/23/2023 07:36:00 PM,AirQualityUnit01,26,427,10,8,5,44,17.3
08/23/2023 07:41:00 PM,AirQualityUnit01,28,445,10,8,5,44.6,17.3
08/23/2023 07:49:00 PM,AirQualityUnit01,1,439,9,9,5,45.3,17.1
08/23/2023 07:51:00 PM,AirQualityUnit01,2,439,103,97,66,45.2,17
08/23/2023 07:53:00 PM,AirQualityUnit01,3,431,38,32,21,0,0
08/23/2023 07:55:00 PM,AirQualityUnit01,4,435,8,8,5,45.4,17
08/23/2023 07:57:00 PM,AirQualityUnit01,5,429,10,10,6,0,0
08/23/2023 07:59:00 PM,AirQualityUnit01,6,422,10,10,6,45.7,16.9
08/23/2023 08:01:00 PM,AirQualityUnit01,7,428,9,8,6,45.8,16.9
08/23/2023 08:04:00 PM,AirQualityUnit01,8,431,12,6,4,0,0
08/23/2023 08:06:00 PM,AirQualityUnit01,9,435,8,8,5,0,0
08/23/2023 08:14:00 PM,AirQualityUnit01,13,440,11,11,8,46.6,16.9
08/23/2023 08:20:00 PM,AirQualityUnit01,16,417,13,13,6,46.4,16.8
08/23/2023 08:22:00 PM,AirQualityUnit01,17,418,17,17,11,46.4,16.7
08/23/2023 08:26:00 PM,AirQualityUnit01,19,425,15,14,8,46.5,16.7
08/23/2023 08:28:00 PM,AirQualityUnit01,20,436,17,12,7,46.5,16.7
08/23/2023 08:36:00 PM,AirQualityUnit01,24,433,7,7,4,46.7,16.6
08/23/2023 08:39:00 PM,AirQualityUnit01,25,439,9,8,5,46.7,16.6
08/23/2023 08:41:00 PM,AirQualityUnit01,26,439,15,12,7,0,0
08/23/2023 08:43:00 PM,AirQualityUnit01,27,440,13,10,8,0,0
08/23/2023 08:47:00 PM,AirQualityUnit01,29,441,15,14,6,47,16.5
08/23/2023 08:49:00 PM,AirQualityUnit01,30,442,19,15,9,0,0
08/23/2023 08:53:00 PM,AirQualityUnit01,1,447,14,12,7,48,16.3
08/23/2023 08:55:00 PM,AirQualityUnit01,2,440,10,10,6,48,16.3
08/23/2023 08:57:00 PM,AirQualityUnit01,3,442,9,9,5,0,0
08/23/2023 09:00:00 PM,AirQualityUnit01,4,435,16,15,7,48.3,16.1
08/23/2023 09:04:00 PM,AirQualityUnit01,6,441,26,20,12,49,16
08/23/2023 09:06:00 PM,AirQualityUnit01,7,446,13,11,7,49.3,15.9
08/23/2023 09:08:00 PM,AirQualityUnit01,8,444,13,11,7,0,0
08/23/2023 09:10:00 PM,AirQualityUnit01,9,447,7,6,3,49.6,15.7
08/23/2023 09:14:00 PM,AirQualityUnit01,11,436,9,8,5,50,15.6
08/23/2023 09:16:00 PM,AirQualityUnit01,12,432,15,10,6,0,0
08/23/2023 09:18:00 PM,AirQualityUnit01,13,433,15,10,6,49.8,15.6
08/23/2023 09:20:00 PM,AirQualityUnit01,14,443,10,10,6,49.8,15.7
08/23/2023 09:22:00 PM,AirQualityUnit01,15,435,10,10,6,49.8,15.7
08/23/2023 09:24:00 PM,AirQualityUnit01,16,435,15,12,6,50,15.7
08/23/2023 09:27:00 PM,AirQualityUnit01,17,438,9,9,5,49.9,15.7
08/23/2023 09:29:00 PM,AirQualityUnit01,18,436,9,9,5,50,15.7
08/23/2023 09:31:00 PM,AirQualityUnit01,19,445,10,9,5,49.8,15.7
08/23/2023 09:35:00 PM,AirQualityUnit01,21,439,13,12,6,49.8,15.7
08/23/2023 09:37:00 PM,AirQualityUnit01,22,440,7,7,5,49.8,15.7
08/23/2023 09:45:00 PM,AirQualityUnit01,26,424,7,7,5,0,0
08/23/2023 09:47:00 PM,AirQualityUnit01,27,424,7,7,5,49.5,15.8
08/23/2023 09:49:00 PM,AirQualityUnit01,28,436,7,7,5,49.6,15.8
08/23/2023 09:51:00 PM,AirQualityUnit01,29,436,7,7,5,0,0
08/23/2023 09:54:00 PM,AirQualityUnit01,30,441,7,7,5,49.4,15.8
08/23/2023 09:58:00 PM,AirQualityUnit01,1,456,8,8,6,49.7,15.7
08/23/2023 10:04:00 PM,AirQualityUnit01,4,450,7,7,5,49.5,15.7
08/23/2023 10:06:00 PM,AirQualityUnit01,5,443,12,9,6,49.4,15.7
08/23/2023 10:10:00 PM,AirQualityUnit01,7,434,8,8,5,0,0
08/23/2023 10:14:00 PM,AirQualityUnit01,9,440,11,7,4,0,0
08/23/2023 10:17:00 PM,AirQualityUnit01,10,451,10,10,5,49.3,15.6
08/23/2023 10:19:00 PM,AirQualityUnit01,11,463,12,7,5,49.4,15.5
08/23/2023 10:21:00 PM,AirQualityUnit01,12,457,6,6,5,49.5,15.5
08/23/2023 10:23:00 PM,AirQualityUnit01,13,447,7,7,4,0,0
08/23/2023 10:25:00 PM,AirQualityUnit01,14,443,10,9,4,49.9,15.5
08/23/2023 10:29:00 PM,AirQualityUnit01,16,442,10,10,6,50.5,15.4
08/23/2023 10:31:00 PM,AirQualityUnit01,17,445,10,10,6,50.5,15.4
08/23/2023 10:35:00 PM,AirQualityUnit01,19,435,8,6,4,50.3,15.3
08/23/2023 10:37:00 PM,AirQualityUnit01,20,432,5,5,3,37.4,2.5
08/23/2023 10:39:00 PM,AirQualityUnit01,21,431,8,8,4,50.1,15.2
08/23/2023 10:41:00 PM,AirQualityUnit01,22,438,5,4,2,50.1,15.2
08/23/2023 10:44:00 PM,AirQualityUnit01,23,438,7,7,4,50.1,15.2
08/23/2023 10:46:00 PM,AirQualityUnit01,24,446,5,5,3,50,15.1
08/23/2023 10:50:00 PM,AirQualityUnit01,26,450,5,5,2,49.7,15.1
08/23/2023 10:52:00 PM,AirQualityUnit01,27,442,11,7,4,0,0
08/23/2023 10:54:00 PM,AirQualityUnit01,28,441,5,5,3,49.1,15.1
08/23/2023 10:56:00 PM,AirQualityUnit01,29,428,5,5,3,48.8,15
08/23/2023 11:02:00 PM,AirQualityUnit01,1,431,6,6,4,48.2,14.9
08/23/2023 11:04:00 PM,AirQualityUnit01,2,433,5,5,2,0,0
08/23/2023 11:07:00 PM,AirQualityUnit01,3,428,7,7,4,47.7,14.7
08/23/2023 11:11:00 PM,AirQualityUnit01,5,431,5,5,3,47.7,14.6
08/23/2023 11:19:00 PM,AirQualityUnit01,9,436,6,5,3,47.5,14.4
08/23/2023 11:21:00 PM,AirQualityUnit01,10,434,6,6,3,47.4,14.4
08/23/2023 11:23:00 PM,AirQualityUnit01,11,437,5,5,3,47.2,14.3
08/23/2023 11:25:00 PM,AirQualityUnit01,12,430,6,6,3,47,14.3
08/23/2023 11:27:00 PM,AirQualityUnit01,13,422,4,4,2,46.6,14.2
08/23/2023 11:29:00 PM,AirQualityUnit01,14,415,7,4,2,46.3,14.2
08/23/2023 11:31:00 PM,AirQualityUnit01,15,421,5,5,2,45.7,14.2
08/23/2023 11:35:00 PM,AirQualityUnit01,17,431,5,5,3,44.6,14.1
08/23/2023 11:38:00 PM,AirQualityUnit01,18,437,4,3,1,0,0
08/23/2023 11:42:00 PM,AirQualityUnit01,20,431,17,5,2,0,0
08/23/2023 11:44:00 PM,AirQualityUnit01,21,432,6,4,2,44.5,14.1
08/23/2023 11:46:00 PM,AirQualityUnit01,22,430,6,4,2,44.5,14.1
08/23/2023 11:48:00 PM,AirQualityUnit01,23,430,6,4,2,44.6,14.1
08/23/2023 11:52:00 PM,AirQualityUnit01,25,416,6,4,2,0,0
08/23/2023 11:54:00 PM,AirQualityUnit01,26,422,6,4,2,0,0
08/23/2023 11:56:00 PM,AirQualityUnit01,27,427,6,4,2,45,14
08/23/2023 11:58:00 PM,AirQualityUnit01,28,432,6,4,2,44.9,13.9
08/24/2023 12:00:00 AM,AirQualityUnit01,29,436,6,4,2,45,13.9
08/24/2023 12:02:00 AM,AirQualityUnit01,30,428,6,4,2,45,13.9
08/24/2023 12:11:00 AM,AirQualityUnit01,3,423,4,4,3,45.3,13.7
08/24/2023 12:13:00 AM,AirQualityUnit01,4,421,5,4,2,0,0
08/24/2023 12:15:00 AM,AirQualityUnit01,5,436,5,5,3,45.5,13.7
08/24/2023 12:17:00 AM,AirQualityUnit01,6,438,3,3,2,0,0
08/24/2023 12:19:00 AM,AirQualityUnit01,7,433,6,5,3,45.8,13.6
08/24/2023 12:21:00 AM,AirQualityUnit01,8,438,4,3,1,46,13.6
08/24/2023 12:23:00 AM,AirQualityUnit01,9,425,5,5,2,46.1,13.5
08/24/2023 12:25:00 AM,AirQualityUnit01,10,434,5,5,2,46.2,13.5
08/24/2023 12:28:00 AM,AirQualityUnit01,11,401,5,5,2,46.3,13.4
08/24/2023 12:30:00 AM,AirQualityUnit01,12,485,5,5,2,0,0
08/24/2023 12:32:00 AM,AirQualityUnit01,13,490,5,5,2,0,0
08/24/2023 12:34:00 AM,AirQualityUnit01,14,495,5,5,2,46.4,13.3
08/24/2023 12:36:00 AM,AirQualityUnit01,15,494,5,5,2,0,0
08/24/2023 12:38:00 AM,AirQualityUnit01,16,494,5,5,2,46.5,13.2
08/24/2023 12:42:00 AM,AirQualityUnit01,18,483,5,5,2,46.5,13.2
08/24/2023 12:44:00 AM,AirQualityUnit01,19,482,4,4,3,46.5,13.2
08/24/2023 12:46:00 AM,AirQualityUnit01,20,488,3,3,3,0,0
08/24/2023 12:48:00 AM,AirQualityUnit01,21,485,5,5,2,46.5,13.1
08/24/2023 12:50:00 AM,AirQualityUnit01,22,495,4,4,2,46.5,13.1
08/24/2023 12:52:00 AM,AirQualityUnit01,23,494,4,4,2,46.5,13.1
08/24/2023 01:05:00 AM,AirQualityUnit01,29,498,4,4,2,47,13
08/24/2023 01:11:00 AM,AirQualityUnit01,1,500,6,5,2,47.7,12.9
08/24/2023 01:13:00 AM,AirQualityUnit01,2,497,6,5,2,47.6,12.9
08/24/2023 01:15:00 AM,AirQualityUnit01,3,495,4,4,3,47.8,12.9
08/24/2023 01:18:00 AM,AirQualityUnit01,4,483,5,5,2,47.9,12.9
08/24/2023 01:20:00 AM,AirQualityUnit01,5,485,5,5,2,48,12.9
08/24/2023 01:22:00 AM,AirQualityUnit01,6,478,5,5,3,47.9,12.9
